voxel_idx,n_eff,k_opp,k_conc,p_opp,p_conc,bold_median,dcmr_median,bold_mean,dcmr_mean
40965,37,12,25,0.3243243243243243,0.6756756756756757,0.41591495,3.9352794,0.58554536,9.663592
40967,37,16,21,0.4324324324324324,0.5675675675675675,0.9159715,6.044898,1.38456,8.796243
40972,37,8,29,0.2162162162162162,0.7837837837837838,0.4427589,10.065841,0.4220867,10.63109
40973,37,9,28,0.2432432432432432,0.7567567567567568,0.5626013,9.728557,0.6859742,10.544425
40974,37,15,22,0.4054054054054054,0.5945945945945946,0.5645087,9.368181,0.9509439,9.724453
40975,37,15,22,0.4054054054054054,0.5945945945945946,0.59504724,10.083865,0.86125904,9.7415085
40976,37,13,24,0.3513513513513513,0.6486486486486487,0.42999777,8.44124,0.6790849,9.683507
40977,37,12,25,0.3243243243243243,0.6756756756756757,0.58462465,8.696978,0.78458375,9.676582
40978,37,14,23,0.3783783783783784,0.6216216216216216,0.583331,8.396283,0.9896115,9.490433
40985,37,14,23,0.3783783783783784,0.6216216216216216,0.3263043,11.224594,0.39973024,11.66001
40986,37,9,28,0.2432432432432432,0.7567567567567568,0.5468128,12.137249,0.60995185,12.211238
40987,37,7,30,0.1891891891891892,0.8108108108108109,0.71224993,10.658493,0.85734016,12.116158
40988,37,12,25,0.3243243243243243,0.6756756756756757,0.8124821,10.932236,0.9700804,10.816366
40989,37,14,23,0.3783783783783784,0.6216216216216216,0.53697443,9.998537,0.90719354,9.608851
40990,37,11,26,0.2972972972972973,0.7027027027027027,0.5416894,8.356769,0.77314186,8.859172
40991,37,11,26,0.2972972972972973,0.7027027027027027,0.68004346,8.481235,0.74658245,10.079128
40992,37,15,22,0.4054054054054054,0.5945945945945946,0.6752328,11.227955,1.0312876,10.891405
40993,37,14,23,0.3783783783783784,0.6216216216216216,0.9845352,9.192488,1.2993687,9.240534
40994,37,16,21,0.4324324324324324,0.5675675675675675,0.38011378,8.290768,0.43172997,15.142285
40997,37,9,28,0.2432432432432432,0.7567567567567568,0.41969526,12.425714,0.53679353,12.834027
40998,37,7,30,0.1891891891891892,0.8108108108108109,0.56783307,12.526396,0.7155952,12.847217
40999,37,8,29,0.2162162162162162,0.7837837837837838,0.5740296,12.887504,0.8926758,11.970143
41000,37,9,28,0.2432432432432432,0.7567567567567568,0.6119409,9.9263,0.9173459,10.499674
41001,37,11,26,0.2972972972972973,0.7027027027027027,0.5922766,10.092465,0.80768436,9.24261
41002,37,11,26,0.2972972972972973,0.7027027027027027,0.48808563,10.599014,0.72560745,8.805473
41003,37,14,23,0.3783783783783784,0.6216216216216216,0.34724528,10.647635,0.89184135,9.389251
41004,37,13,24,0.3513513513513513,0.6486486486486487,0.8259629,15.190176,1.1950102,9.198174
41005,37,20,17,0.5405405405405406,0.4594594594594595,0.5781784,-0.30785382,0.8625093,1.833509
41006,37,19,18,0.5135135135135135,0.4864864864864865,0.72421575,-2.9308112,1.3197005,-2.5969033
41011,37,16,21,0.4324324324324324,0.5675675675675675,0.36366713,11.942198,0.36327955,12.408439
41012,37,12,25,0.3243243243243243,0.6756756756756757,0.53151953,10.338309,0.59433377,12.603619
41013,37,6,31,0.1621621621621621,0.8378378378378378,0.67713046,13.42019,0.8449752,12.437412
41014,37,12,25,0.3243243243243243,0.6756756756756757,0.7764035,11.294219,0.8910178,8.873322
41015,37,12,25,0.3243243243243243,0.6756756756756757,0.61125207,9.813338,0.9294034,8.620983
41016,37,17,20,0.4594594594594595,0.5405405405405406,0.60352325,8.052096,0.75632113,7.177915
41017,37,16,21,0.4324324324324324,0.5675675675675675,0.5176257,1.0790576,0.6315152,3.721538
41018,37,17,20,0.4594594594594595,0.5405405405405406,0.59120667,1.6214871,0.9065088,0.6140307
41020,37,16,21,0.4324324324324324,0.5675675675675675,0.19278921,4.2387476,0.17561296,7.021463
41021,37,14,23,0.3783783783783784,0.6216216216216216,0.12104608,2.854761,0.16891721,5.201566
41023,37,16,21,0.4324324324324324,0.5675675675675675,0.42071503,7.2491045,0.39624804,9.557517
41026,37,17,20,0.4594594594594595,0.5405405405405406,0.28058815,12.085566,0.25604227,12.000356
41027,37,16,21,0.4324324324324324,0.5675675675675675,0.47057337,10.912916,0.45559895,12.139227
41028,37,12,25,0.3243243243243243,0.6756756756756757,0.61330533,9.722447,0.67077816,12.2548685
41029,37,14,23,0.3783783783783784,0.6216216216216216,0.70043266,12.342207,0.9109185,11.926848
41030,37,11,26,0.2972972972972973,0.7027027027027027,0.6957157,7.17739,1.0211774,8.477012
41031,37,13,24,0.3513513513513513,0.6486486486486487,0.5354459,9.633595,0.78131574,8.707786
41032,37,14,23,0.3783783783783784,0.6216216216216216,0.49634007,5.146416,0.64103824,8.4759
41040,37,19,18,0.5135135135135135,0.4864864864864865,0.36905712,9.370041,0.32394326,11.0430565
41045,37,18,19,0.4864864864864865,0.5135135135135135,0.30133903,9.33628,0.31055865,11.692224
41046,37,16,21,0.4324324324324324,0.5675675675675675,0.5087091,10.34816,0.5466925,11.554525
41047,37,15,22,0.4054054054054054,0.5945945945945946,0.5737752,10.746015,0.70231956,11.6434145
41048,37,12,25,0.3243243243243243,0.6756756756756757,0.76314896,11.349936,0.8965105,11.120613
41049,37,12,25,0.3243243243243243,0.6756756756756757,0.891087,7.9081297,1.0358127,10.18207
41050,37,15,22,0.4054054054054054,0.5945945945945946,0.95221186,8.413596,1.0740733,9.170517
41051,37,16,21,0.4324324324324324,0.5675675675675675,0.81746894,6.2662635,1.049859,8.127542
41052,37,14,23,0.3783783783783784,0.6216216216216216,0.5985501,7.125872,0.8295409,7.4208746
41053,37,13,24,0.3513513513513513,0.6486486486486487,0.4209005,9.285744,0.83276606,10.058226
41054,37,17,20,0.4594594594594595,0.5405405405405406,0.56012034,7.441497,0.67424214,12.59006
41055,37,16,21,0.4324324324324324,0.5675675675675675,0.2442367,9.051465,0.4820549,15.929703
41056,37,20,17,0.5405405405405406,0.4594594594594595,0.35044438,3.4686594,0.4943155,7.7453265
41063,37,23,14,0.6216216216216216,0.3783783783783784,0.43941087,6.177352,0.37384456,11.495127
41064,37,19,18,0.5135135135135135,0.4864864864864865,0.37494636,8.232315,0.38522667,14.558724
41068,37,18,19,0.4864864864864865,0.5135135135135135,0.33508214,12.139454,0.33151236,11.450046
41069,37,18,19,0.4864864864864865,0.5135135135135135,0.55779076,8.544413,0.52395153,10.951211
41070,37,14,23,0.3783783783783784,0.6216216216216216,0.5672263,9.249358,0.70570385,10.740697
41071,37,12,25,0.3243243243243243,0.6756756756756757,0.63540757,9.591148,0.79359293,10.469855
41072,37,15,22,0.4054054054054054,0.5945945945945946,0.9010699,6.8162804,0.8864083,10.008685
41073,37,18,19,0.4864864864864865,0.5135135135135135,0.8092495,6.04204,0.97485304,8.801697
41074,37,13,24,0.3513513513513513,0.6486486486486487,0.5544563,3.222467,0.7998805,4.454242
41075,37,14,23,0.3783783783783784,0.6216216216216216,0.51731306,5.2057357,0.7210259,5.7881427
41076,37,13,24,0.3513513513513513,0.6486486486486487,0.34161443,5.6325912,0.6163315,9.136758
41077,37,9,28,0.2432432432432432,0.7567567567567568,0.46595782,7.6842155,0.48907527,13.610355
41078,37,19,18,0.5135135135135135,0.4864864864864865,0.43093327,8.558969,0.3986204,17.17426
41079,37,16,21,0.4324324324324324,0.5675675675675675,0.45875037,4.5654893,0.55193865,11.480846
41086,37,19,18,0.5135135135135135,0.4864864864864865,0.3806823,4.7650795,0.3079186,9.612423
41087,37,22,15,0.5945945945945946,0.4054054054054054,0.3464392,10.42377,0.4339553,13.830804
41088,37,19,18,0.5135135135135135,0.4864864864864865,0.3625341,10.79664,0.44592384,17.174585
41093,37,14,23,0.3783783783783784,0.6216216216216216,0.33266556,10.321718,0.40127248,11.435251
41094,37,12,25,0.3243243243243243,0.6756756756756757,0.3830083,12.907804,0.59140533,10.986002
41095,37,18,19,0.4864864864864865,0.5135135135135135,0.5105138,10.629422,0.7013867,10.903179
41096,37,17,20,0.4594594594594595,0.5405405405405406,0.57412815,4.877399,0.73956764,9.877965
41097,37,19,18,0.5135135135135135,0.4864864864864865,0.62378216,2.926748,0.7757548,8.287419
41098,37,18,19,0.4864864864864865,0.5135135135135135,0.5807531,2.6218681,0.8153429,6.8145566
41099,37,16,21,0.4324324324324324,0.5675675675675675,0.48819134,3.7788594,0.77637184,4.6670218
41100,37,14,23,0.3783783783783784,0.6216216216216216,0.5136441,1.2585028,0.66148126,2.816911
41101,37,20,17,0.5405405405405406,0.4594594594594595,0.6021515,-0.43727615,0.5753249,2.663535
41102,37,18,19,0.4864864864864865,0.5135135135135135,0.49242908,2.6428912,0.49074417,4.112546
41103,37,11,26,0.2972972972972973,0.7027027027027027,0.31655788,4.0038,0.35987273,7.187692
41104,37,10,27,0.2702702702702703,0.7297297297297297,0.32753778,6.7881207,0.35908288,10.554922
41105,37,14,23,0.3783783783783784,0.6216216216216216,0.36961648,7.356287,0.41290048,13.925972
41113,37,16,21,0.4324324324324324,0.5675675675675675,0.52186435,7.1205926,0.43305567,12.430182
41114,37,17,20,0.4594594594594595,0.5405405405405406,0.21024549,18.252981,0.39056483,21.273775
41118,37,16,21,0.4324324324324324,0.5675675675675675,0.23993158,10.749853,0.47464982,11.320661
41119,37,17,20,0.4594594594594595,0.5405405405405406,0.36969024,4.468188,0.5329884,9.052096
41120,37,21,16,0.5675675675675675,0.4324324324324324,0.38261998,3.2905018,0.49735665,4.9001336
41121,37,20,17,0.5405405405405406,0.4594594594594595,0.39107034,1.3020104,0.49909848,2.749303
41122,37,17,20,0.4594594594594595,0.5405405405405406,0.470198,2.5004742,0.5647453,1.4399819
41123,37,22,15,0.5945945945945946,0.4054054054054054,0.46828344,0.727213,0.56275016,1.3104962
41124,37,23,14,0.6216216216216216,0.3783783783783784,0.40081626,0.9653149,0.5416,2.7105496
41125,37,16,21,0.4324324324324324,0.5675675675675675,0.19526494,5.1535096,0.4073864,5.207229
41127,37,16,21,0.4324324324324324,0.5675675675675675,0.15284702,3.6725378,0.26986718,9.465352
41135,37,14,23,0.3783783783783784,0.6216216216216216,0.49381435,6.3414626,0.5408902,20.28265
41136,37,15,22,0.4054054054054054,0.5945945945945946,0.2137829,23.920523,0.30864123,31.225348
41137,37,17,20,0.4594594594594595,0.5405405405405406,0.4267369,0.7077981,0.6162949,0.9719145
41138,37,21,16,0.5675675675675675,0.4324324324324324,0.58008707,1.8399271,0.61425,0.716458
41139,37,17,20,0.4594594594594595,0.5405405405405406,0.3921944,2.4638784,0.49762282,1.927014
41140,37,19,18,0.5135135135135135,0.4864864864864865,0.22061138,3.6431136,0.3026819,3.7053702
41142,37,18,19,0.4864864864864865,0.5135135135135135,0.1978817,2.6755705,0.25990054,3.7801526
41152,37,12,25,0.3243243243243243,0.6756756756756757,0.38018268,12.426275,0.55361646,26.330122
41155,37,17,20,0.4594594594594595,0.5405405405405406,0.57035494,2.8244529,0.6067376,1.048135
41166,37,14,23,0.3783783783783784,0.6216216216216216,0.21201618,13.815296,0.4546255,63.117393
41167,37,17,20,0.4594594594594595,0.5405405405405406,0.33723947,20.72078,0.5112449,68.360115
41185,37,18,19,0.4864864864864865,0.5135135135135135,-0.21098787,13.441305,-0.2535515,16.843603
41195,37,21,16,0.5675675675675675,0.4324324324324324,-0.17292717,14.108934,-0.22536282,17.65939
41201,37,23,14,0.6216216216216216,0.3783783783783784,-0.16541284,17.726671,-0.2999801,16.399685
41206,37,23,14,0.6216216216216216,0.3783783783783784,-0.27664712,12.075708,-0.2675876,13.118776
41207,37,23,14,0.6216216216216216,0.3783783783783784,-0.22759059,13.035204,-0.24807443,12.716792
41209,37,18,19,0.4864864864864865,0.5135135135135135,-0.1752607,-0.00042291847,-0.14010026,1.4289421
41211,37,24,13,0.6486486486486487,0.3513513513513513,-0.25989738,8.702648,-0.20490439,9.687503
41212,37,23,14,0.6216216216216216,0.3783783783783784,-0.20479152,8.583649,-0.27223644,10.658909
41214,37,16,21,0.4324324324324324,0.5675675675675675,-0.11681416,-1.7345488,-0.13496178,1.0968647
41224,37,22,15,0.5945945945945946,0.4054054054054054,-0.24815843,2.8092434,-0.3063725,2.869036
41225,37,25,12,0.6756756756756757,0.3243243243243243,-0.24167481,1.0352341,-0.27316993,3.3664515
41232,36,19,17,0.5277777777777778,0.4722222222222222,-0.15307489,-6.405716,-0.37208354,47.66976
41234,37,19,18,0.5135135135135135,0.4864864864864865,-0.25814906,-0.064046696,-0.32672352,2.2288601
41258,37,19,18,0.5135135135135135,0.4864864864864865,-0.23102814,1.8828291,-0.23056029,4.236212
41263,37,18,19,0.4864864864864865,0.5135135135135135,-0.167524,-0.06775008,-0.29061306,3.4885259
41264,37,19,18,0.5135135135135135,0.4864864864864865,-0.19145864,0.32134438,-0.25528863,3.2305086
41265,37,17,20,0.4594594594594595,0.5405405405405406,-0.21714659,-0.42776048,-0.24606314,2.5558078
41272,37,18,19,0.4864864864864865,0.5135135135135135,-0.14228842,2.4156432,-0.21775931,2.520972
41283,37,21,16,0.5675675675675675,0.4324324324324324,-0.09730727,1.7565467,-0.12967587,2.6593335
41311,37,16,21,0.4324324324324324,0.5675675675675675,0.3432144,6.068537,0.2892199,11.88963
41312,37,19,18,0.5135135135135135,0.4864864864864865,0.25181314,6.4541683,0.28068537,9.290735
41313,37,16,21,0.4324324324324324,0.5675675675675675,0.36713707,5.517177,0.3383974,5.9861064
41314,37,16,21,0.4324324324324324,0.5675675675675675,0.19121921,4.274416,0.3606517,4.6158915
41322,37,11,26,0.2972972972972973,0.7027027027027027,0.3315599,10.05753,0.40326035,14.38951
41323,37,14,23,0.3783783783783784,0.6216216216216216,0.40455198,8.569623,0.39781284,13.313644
41324,37,16,21,0.4324324324324324,0.5675675675675675,0.33830166,9.331087,0.34887946,11.507505
41325,37,19,18,0.5135135135135135,0.4864864864864865,0.21259819,5.97486,0.3322109,8.944209
41326,37,16,21,0.4324324324324324,0.5675675675675675,0.22678299,5.9179125,0.4224212,7.291092
41327,37,16,21,0.4324324324324324,0.5675675675675675,0.28985983,6.6507416,0.38635302,6.5388465
41328,37,15,22,0.4054054054054054,0.5945945945945946,0.31065172,6.478243,0.3328891,7.5939307
41329,37,16,21,0.4324324324324324,0.5675675675675675,0.26940966,5.7598658,0.2697274,8.452909
41331,37,15,22,0.4054054054054054,0.5945945945945946,0.44925433,15.51834,0.42778832,13.260911
41332,37,15,22,0.4054054054054054,0.5945945945945946,0.518484,12.93116,0.5253346,12.119068
41333,37,16,21,0.4324324324324324,0.5675675675675675,0.40680176,9.380746,0.41137552,11.647759
41334,37,17,20,0.4594594594594595,0.5405405405405406,0.21629605,11.50486,0.26839328,11.511675
41335,37,15,22,0.4054054054054054,0.5945945945945946,0.1638879,7.3786263,0.22432959,10.816927
41336,37,11,26,0.2972972972972973,0.7027027027027027,0.2553004,9.320786,0.26030627,10.181563
41337,37,10,27,0.2702702702702703,0.7297297297297297,0.25695342,8.967308,0.31354582,9.673815
41338,37,13,24,0.3513513513513513,0.6486486486486487,0.30845025,8.87882,0.2960108,10.166339
41339,37,15,22,0.4054054054054054,0.5945945945945946,0.26191005,6.7579575,0.29651573,9.55804
41340,37,18,19,0.4864864864864865,0.5135135135135135,0.21476328,6.7467194,0.26165542,8.316273
41344,37,14,23,0.3783783783783784,0.6216216216216216,0.43504268,11.473664,0.50439787,11.14959
41345,37,12,25,0.3243243243243243,0.6756756756756757,0.62575793,11.016011,0.66593945,10.019961
41346,37,13,24,0.3513513513513513,0.6486486486486487,0.54516995,8.340063,0.53317183,9.595309
41347,37,13,24,0.3513513513513513,0.6486486486486487,0.3789975,6.818739,0.30691642,9.900102
41349,37,15,22,0.4054054054054054,0.5945945945945946,0.23232263,6.8869853,0.16623238,10.646321
41353,37,9,28,0.2432432432432432,0.7567567567567568,0.52228,11.98292,0.55287296,9.104029
41354,37,11,26,0.2972972972972973,0.7027027027027027,0.82670903,7.167605,0.77460706,8.406986
41355,37,13,24,0.3513513513513513,0.6486486486486487,0.7317829,5.15178,0.73335963,8.226433
41356,37,10,27,0.2702702702702703,0.7297297297297297,0.39422333,4.0201025,0.5345917,8.396263
41357,37,14,23,0.3783783783783784,0.6216216216216216,0.42439368,4.3769536,0.41352922,9.099908
41358,37,17,20,0.4594594594594595,0.5405405405405406,0.32611126,8.2673855,0.32654113,10.379298
41363,37,14,23,0.3783783783783784,0.6216216216216216,0.37553823,10.67022,0.5047416,8.265652
41364,37,9,28,0.2432432432432432,0.7567567567567568,0.67590946,10.821,0.7592035,7.93215
41365,37,12,25,0.3243243243243243,0.6756756756756757,0.79876745,10.913362,0.844554,8.121276
41366,37,15,22,0.4054054054054054,0.5945945945945946,0.72959816,7.8974733,0.7560042,8.665978
41367,37,11,26,0.2972972972972973,0.7027027027027027,0.6433828,8.255245,0.70435506,10.058538
41368,37,12,25,0.3243243243243243,0.6756756756756757,0.54729676,10.332951,0.622401,12.149596
41369,37,11,26,0.2972972972972973,0.7027027027027027,0.30608845,13.070887,0.3998992,13.518935
41378,37,15,22,0.4054054054054054,0.5945945945945946,-0.5120283,-4.3183618,-0.5556168,3.6088605
41379,37,9,28,0.2432432432432432,0.7567567567567568,0.566654,9.727445,0.6999608,8.959157
41380,37,12,25,0.3243243243243243,0.6756756756756757,0.8720027,10.043366,0.84853697,9.804656
41381,37,11,26,0.2972972972972973,0.7027027027027027,0.7854267,9.684031,0.8838333,9.984885
41382,37,8,29,0.2162162162162162,0.7837837837837838,0.7975186,7.159924,0.8279448,10.746733
41383,37,9,28,0.2432432432432432,0.7567567567567568,0.7372893,8.777514,0.81526345,12.247703
41384,37,11,26,0.2972972972972973,0.7027027027027027,0.5098368,8.297517,0.6249746,12.55454
41385,37,15,22,0.4054054054054054,0.5945945945945946,0.3135076,10.505925,0.35496548,12.532765
41393,37,13,24,0.3513513513513513,0.6486486486486487,0.5305228,10.208673,0.6177052,8.806632
41394,37,12,25,0.3243243243243243,0.6756756756756757,0.5766493,10.507271,0.8373605,9.685951
41395,37,10,27,0.2702702702702703,0.7297297297297297,0.8892876,9.40808,0.95940953,9.695623
41396,37,17,20,0.4594594594594595,0.5405405405405406,0.53866553,5.5040197,0.49579808,11.015162
41397,37,18,19,0.4864864864864865,0.5135135135135135,0.22428553,10.220193,0.25023755,10.854892
41406,37,11,26,0.2972972972972973,0.7027027027027027,0.26043263,6.0145073,0.39576757,6.512912
41407,37,11,26,0.2972972972972973,0.7027027027027027,0.58196473,5.284079,0.5785503,6.188761
41408,37,11,26,0.2972972972972973,0.7027027027027027,0.5846475,7.6601043,0.7312679,6.7598953
41409,37,10,27,0.2702702702702703,0.7297297297297297,0.76053846,6.0700736,0.8410188,6.5537434
41410,37,13,24,0.3513513513513513,0.6486486486486487,0.51415807,7.7941604,0.49965346,11.419301
41411,37,15,22,0.4054054054054054,0.5945945945945946,0.20846468,9.142407,0.2293149,10.492768
41413,37,17,20,0.4594594594594595,0.5405405405405406,0.27936086,9.698716,0.34318712,32.732872
41414,37,17,20,0.4594594594594595,0.5405405405405406,0.35231146,11.985223,0.83516157,91.1869
41422,37,17,20,0.4594594594594595,0.5405405405405406,0.42632902,0.3217066,0.43450022,2.7237787
41423,37,17,20,0.4594594594594595,0.5405405405405406,0.50143236,-0.2854912,0.62009233,1.2196286
41424,37,13,24,0.3513513513513513,0.6486486486486487,0.43179965,9.133415,0.5103918,8.862576
41425,37,14,23,0.3783783783783784,0.6216216216216216,0.29849476,9.972996,0.37978834,9.0413475
41427,37,16,21,0.4324324324324324,0.5675675675675675,0.36825934,9.865276,0.9086363,25.826017
41428,37,13,24,0.3513513513513513,0.6486486486486487,0.82173276,13.610967,1.5760709,79.45393
41435,37,18,19,0.4864864864864865,0.5135135135135135,0.3131885,0.27988753,0.37769133,0.06910158
41436,37,16,21,0.4324324324324324,0.5675675675675675,0.5444226,0.6547738,0.54763705,-1.3102963
41437,37,18,19,0.4864864864864865,0.5135135135135135,0.37773496,-1.7078791,0.57095706,-0.80888915
41438,37,14,23,0.3783783783783784,0.6216216216216216,0.29216924,5.350878,0.4066955,5.7193894
41440,37,13,24,0.3513513513513513,0.6486486486486487,0.33268362,4.436107,0.63769525,6.499428
41448,37,17,20,0.4594594594594595,0.5405405405405406,0.20153026,0.53625757,0.20239997,1.0664498
41449,37,13,24,0.3513513513513513,0.6486486486486487,0.12780878,1.4084189,0.32783657,-0.21885358
41450,37,18,19,0.4864864864864865,0.5135135135135135,0.2686736,-1.6949632,0.41614377,-1.2376585
41451,37,18,19,0.4864864864864865,0.5135135135135135,0.38140404,-2.45869,0.46505204,-1.0457139
41452,37,20,17,0.5405405405405406,0.4594594594594595,0.23646854,2.4035015,0.34676787,4.410636
41453,37,16,21,0.4324324324324324,0.5675675675675675,0.16246852,4.5254674,0.3071187,5.113481
41461,37,12,25,0.3243243243243243,0.6756756756756757,0.25339264,-1.1455888,0.32046086,-0.724151
41462,37,17,20,0.4594594594594595,0.5405405405405406,0.3096038,-2.755488,0.36883208,-1.2496547
41463,37,14,23,0.3783783783783784,0.6216216216216216,0.38452968,-2.8510747,0.3805189,-0.8573986
41464,37,17,20,0.4594594594594595,0.5405405405405406,0.17907378,2.3470118,0.4400806,6.938977
41465,37,19,18,0.5135135135135135,0.4864864864864865,0.29213184,9.8836355,0.47576398,11.542251
41475,37,16,21,0.4324324324324324,0.5675675675675675,0.43523198,6.6851625,0.45828116,5.301394
41476,37,19,18,0.5135135135135135,0.4864864864864865,0.37729293,8.1599045,0.39037624,8.687886
41479,37,17,20,0.4594594594594595,0.5405405405405406,0.60477793,2.6920874,0.89903855,7.325428
41487,37,19,18,0.5135135135135135,0.4864864864864865,0.4723185,2.3225963,0.35149702,3.6422126
41488,37,13,24,0.3513513513513513,0.6486486486486487,0.57706976,3.109443,0.45395848,4.763884
41489,37,14,23,0.3783783783783784,0.6216216216216216,0.33564854,4.015201,0.39654517,4.5266247
41490,37,16,21,0.4324324324324324,0.5675675675675675,0.36468375,5.161133,0.43205985,5.0544434
41491,37,15,22,0.4054054054054054,0.5945945945945946,0.39181513,5.8289227,0.43763548,8.442831
41503,37,16,21,0.4324324324324324,0.5675675675675675,0.2977035,1.7804462,0.25148502,4.1512914
41504,37,14,23,0.3783783783783784,0.6216216216216216,0.4128948,3.6097586,0.42421657,5.184402
41505,37,18,19,0.4864864864864865,0.5135135135135135,0.27611828,8.248703,0.4047253,9.588168
41631,37,21,16,0.5675675675675675,0.4324324324324324,-0.2396231,0.33795094,-0.27737534,-0.46474338
41645,37,18,19,0.4864864864864865,0.5135135135135135,0.35734612,12.364182,1.1120547,10.285774
41656,37,18,19,0.4864864864864865,0.5135135135135135,0.6897563,7.341632,1.1291735,6.5636806
41664,37,16,21,0.4324324324324324,0.5675675675675675,-0.21571198,-1.4067763,-0.25182363,2.4645057
41668,37,16,21,0.4324324324324324,0.5675675675675675,0.82590044,4.329867,1.1694095,3.494501
41759,37,19,18,0.5135135135135135,0.4864864864864865,0.25423712,4.9676538,0.46373785,4.817047
41772,37,19,18,0.5135135135135135,0.4864864864864865,0.24485463,3.0600002,0.64853275,3.080971
41775,37,22,15,0.5945945945945946,0.4054054054054054,-0.17854404,-2.6118793,-0.41041407,-3.3353224
41784,37,25,12,0.6756756756756757,0.3243243243243243,-0.42810974,-1.7817435,-0.43376118,-3.4111545
41785,37,18,19,0.4864864864864865,0.5135135135135135,-0.4497308,-1.9271321,-0.5564228,-4.1886344
41813,37,14,23,0.3783783783783784,0.6216216216216216,0.5139477,5.8813195,0.4604044,10.758947
41814,37,10,27,0.2702702702702703,0.7297297297297297,0.27958596,6.889973,0.41656536,8.475986
41815,37,13,24,0.3513513513513513,0.6486486486486487,0.37381512,8.000099,0.5867108,6.7490883
41817,37,17,20,0.4594594594594595,0.5405405405405406,0.33241636,3.8945045,0.3192286,4.355637
41821,37,11,26,0.2972972972972973,0.7027027027027027,0.40184036,3.4725513,0.35899395,7.2699184
41822,37,10,27,0.2702702702702703,0.7297297297297297,0.23541881,4.283512,0.38424715,7.4079432
41823,37,14,23,0.3783783783783784,0.6216216216216216,0.4033087,6.9759727,0.66911423,7.2124763
41824,37,14,23,0.3783783783783784,0.6216216216216216,0.44643122,7.258733,0.6971107,5.782385
41825,37,18,19,0.4864864864864865,0.5135135135135135,0.14167458,3.252308,0.44688457,2.282461
41830,37,16,21,0.4324324324324324,0.5675675675675675,0.29771203,5.5574837,0.43430278,7.5030255
41831,37,17,20,0.4594594594594595,0.5405405405405406,0.45450497,6.6579814,0.605411,7.840664
41832,37,16,21,0.4324324324324324,0.5675675675675675,0.34820056,5.840964,0.6090671,6.406398
41833,37,22,15,0.5945945945945946,0.4054054054054054,0.2754201,3.3460574,0.5005905,2.6960378
41834,37,22,15,0.5945945945945946,0.4054054054054054,0.35108462,-3.8795152,0.4828038,-1.2897123
41842,37,17,20,0.4594594594594595,0.5405405405405406,0.34492123,7.079473,0.5461547,7.9556336
41843,37,18,19,0.4864864864864865,0.5135135135135135,0.46382678,5.7736354,0.51753795,6.6801147
41844,37,21,16,0.5675675675675675,0.4324324324324324,0.47267014,1.4099386,0.49539068,0.25164723
41845,37,16,21,0.4324324324324324,0.5675675675675675,0.42012733,0.5266459,0.4297365,-0.16357203
41850,37,17,20,0.4594594594594595,0.5405405405405406,0.31850123,6.9532223,0.40472156,6.320543
41851,37,13,24,0.3513513513513513,0.6486486486486487,0.3593022,4.35517,0.60014325,3.7934256
41852,37,13,24,0.3513513513513513,0.6486486486486487,0.2927339,4.6112423,0.526938,3.6426454
41853,37,13,24,0.3513513513513513,0.6486486486486487,0.35918224,4.774482,0.35188684,3.8765922
41854,37,12,25,0.3243243243243243,0.6756756756756757,0.30651796,5.4802194,0.2836695,3.7771492
41860,37,15,22,0.4054054054054054,0.5945945945945946,1.7531707,6.118337,3.3097448,6.312515
41861,37,12,25,0.3243243243243243,0.6756756756756757,0.45005506,4.833629,0.5898283,5.1315737
41862,37,11,26,0.2972972972972973,0.7027027027027027,0.3162006,5.8509917,0.46338773,6.562178
41863,37,15,22,0.4054054054054054,0.5945945945945946,0.24615058,6.579604,0.23433487,7.2462907
41868,37,20,17,0.5405405405405406,0.4594594594594595,0.36206448,1.4612623,0.5641184,2.9656556
41869,37,19,18,0.5135135135135135,0.4864864864864865,0.32238698,-1.4239261,0.7326988,3.6486452
41870,37,19,18,0.5135135135135135,0.4864864864864865,0.15627968,-5.679646,0.63632846,3.4569728
41872,37,12,25,0.3243243243243243,0.6756756756756757,0.8488331,7.0056458,1.6161206,5.396327
41873,37,20,17,0.5405405405405406,0.4594594594594595,0.4614438,4.531469,0.63014174,3.88491
41875,37,17,20,0.4594594594594595,0.5405405405405406,0.22374198,5.0901556,0.2601859,5.0488024
41876,37,18,19,0.4864864864864865,0.5135135135135135,0.2692111,6.6846886,0.2374278,5.4291615
41877,37,17,20,0.4594594594594595,0.5405405405405406,0.40925545,4.605942,0.39003113,6.2603483
41878,37,19,18,0.5135135135135135,0.4864864864864865,0.33639866,5.289069,0.46025145,5.4775124
41879,37,17,20,0.4594594594594595,0.5405405405405406,0.28609222,3.0436268,0.494682,5.299387
41880,37,18,19,0.4864864864864865,0.5135135135135135,0.34783208,3.6979635,0.50800097,5.9753265
41881,37,16,21,0.4324324324324324,0.5675675675675675,0.28217506,5.365251,0.66638964,7.0409946
41882,37,13,24,0.3513513513513513,0.6486486486486487,0.53996134,1.8079622,0.8129944,6.691243
41883,37,18,19,0.4864864864864865,0.5135135135135135,0.58140177,1.65649,0.783939,5.804463
41884,37,24,13,0.6486486486486487,0.3513513513513513,0.5943251,-2.6907456,0.5833687,5.7721486
41887,37,15,22,0.4054054054054054,0.5945945945945946,0.8192152,5.01173,1.0890481,4.835161
