voxel,bold_mean,dcmro2_mean,dcbf_mean,considered,cmro2_sig,finite_all
521,0.31704575,1.2940468,7.695082,0,0,1
522,0.49057978,3.293423,7.1777725,0,0,1
523,0.13443686,2.7627106,6.5126233,0,0,1
524,-0.18459338,2.6672957,5.488496,0,0,1
525,0.0483691,3.5614128,3.98461,0,0,1
526,0.15871187,3.6714973,2.6388345,0,0,1
527,-0.091690764,1.8729148,1.2988936,0,0,1
528,-0.15102863,0.29445657,-0.021429801,0,0,1
529,-0.24644797,-2.3156042,-1.0727223,0,0,1
530,-0.34920582,-3.4178505,-1.3965902,0,0,1
531,-0.74154,-4.432916,-1.1016552,0,0,1
532,-0.73169595,-8.369405,-1.8597653,0,0,1
533,-0.13488784,-9.753579,-2.6285985,0,0,1
534,0.014714197,-11.309971,-3.6276908,0,0,1
535,0.47392684,3.1058753,9.253506,0,0,1
536,0.30264312,3.7539773,7.594824,0,0,1
537,0.33446148,3.7207625,6.64267,0,0,1
538,0.17120528,3.174583,6.2029133,0,0,1
539,-0.02429647,3.6569343,5.7844634,0,0,1
540,-0.0786336,4.3185167,4.7999773,0,0,1
541,-0.008845567,4.455902,3.7990963,0,0,1
542,-0.18014514,3.2102313,2.8868198,0,0,1
543,-0.0710139,2.7832687,1.8659587,0,0,1
544,-0.062208448,1.2192929,1.0427903,0,0,1
545,-0.16202185,-0.35782534,0.5168145,0,0,1
546,-0.34939602,-0.21610168,0.72682726,0,0,1
547,-0.47341526,0.1415099,1.2897445,0,0,1
548,-0.5925063,1.2216648,0.96764106,1,0,1
549,-0.47620022,-1.7882487,-0.6229111,1,0,1
550,-0.47983074,-5.770642,-2.1258821,0,0,1
551,-0.47891134,-7.795264,-3.230524,1,0,1
552,-1.1227472,-7.517807,-4.173689,0,0,1
553,-0.729827,-9.943343,-4.9823046,1,1,1
554,-0.5550417,-13.975435,-5.576883,1,1,1
555,0.46006548,4.0293255,11.559525,0,0,1
556,0.55962104,5.293752,10.536559,0,0,1
557,0.45553195,5.068196,9.068042,0,0,1
558,0.19751857,4.2897706,7.4702826,0,0,1
559,0.16495076,3.3673239,6.3736196,0,0,1
560,0.18829024,3.1217976,5.940393,0,0,1
561,-0.20916046,4.2127137,5.2657413,0,0,1
562,-0.21180652,4.2341948,4.36297,0,0,1
563,-0.2865695,3.174473,3.3696196,0,0,1
564,-0.16281395,2.6114993,2.3688293,0,0,1
565,-0.13460755,-0.004134134,0.5774869,0,0,1
566,-0.3372346,0.08027729,0.5169043,0,0,1
567,-0.3443793,0.32604375,0.72918254,0,0,1
568,-0.32448694,2.036655,0.8146012,0,0,1
569,-0.43579146,1.1766727,-0.3435929,1,0,1
570,-0.3970585,-0.21826577,-1.4631605,1,0,1
571,-0.62246686,-3.7443504,-2.594821,1,0,1
572,-0.60375607,-6.755994,-3.3408883,1,1,1
573,-0.36556575,-7.9268556,-3.6505847,0,0,1
574,-0.3014729,-9.1379385,-3.59585,0,0,1
575,-0.26396775,-9.627197,-3.6777108,0,0,1
576,-0.69457996,-9.964515,-3.8077254,1,0,1
577,1.0816268,5.849929,10.689485,0,0,1
578,0.4435535,5.1597753,9.5427685,0,0,1
579,0.4692856,4.558266,8.36033,0,0,1
580,0.3562141,3.8501666,6.863678,0,0,1
581,0.10413122,2.7964742,5.6857986,0,0,1
582,-0.13061595,3.756045,5.286283,0,0,1
583,-0.19973816,3.787331,4.5125427,0,0,1
584,-0.15002508,2.4449897,3.1180387,0,0,1
585,-0.09510066,1.6202235,1.9307541,0,0,1
586,-0.037247498,0.90600264,0.83534765,0,0,1
587,-0.14252415,-0.14937747,0.12185869,0,0,1
588,-0.5083624,-0.30857196,-0.27378473,1,0,1
589,-0.4037452,-0.2576775,-0.24210654,0,0,1
590,-0.27228794,0.815467,-0.038543798,0,0,1
591,-0.18791157,0.7889032,-0.55469537,0,0,1
592,-0.40536612,0.19165483,-1.0538948,1,0,1
593,-0.39559767,-1.9107113,-1.8391058,1,0,1
594,-0.33871263,-3.5437272,-2.1133406,0,0,1
595,-0.3256865,-2.6853945,-2.032186,1,0,1
596,-0.19706221,-1.8356087,-1.7952324,0,0,1
597,-0.2060999,-2.7260919,-2.1713119,0,0,1
598,-0.4965661,-4.3584213,-2.9087012,1,0,1
599,-0.51366276,-6.3329473,-3.6761863,1,0,1
600,-0.3268457,-11.253479,-4.1729956,0,0,1
601,11.44932,4.788107,13.884805,0,0,1
602,0.7212267,6.6867366,10.409542,0,0,1
603,0.39040405,4.77396,9.152119,0,0,1
604,0.26532033,4.0713463,8.017952,0,0,1
605,0.24112897,3.8516488,6.765925,0,0,1
606,0.19452167,3.2148387,5.822531,0,0,1
607,-0.12238424,3.3198922,4.740303,0,0,1
608,-0.19378087,3.492005,4.1949353,0,0,1
609,-0.17788224,2.6036773,3.1692402,0,0,1
610,-0.106181495,1.8836937,2.155564,0,0,1
611,-0.060475294,1.2910329,0.9980985,0,0,1
612,-0.09210434,0.45011994,0.20037644,0,0,1
613,-0.2615909,0.06848276,-0.5263784,0,0,1
614,-0.112319976,0.23086585,-0.9714531,0,0,1
615,-0.21012414,-0.15818799,-1.287463,0,0,1
616,-0.19351539,-1.7425122,-1.508771,0,0,1
617,-0.1431191,-2.025764,-1.0290039,0,0,1
618,-0.14287597,0.044047855,-0.32841933,0,0,1
619,-0.11669055,0.9175975,-0.174061,0,0,1
620,-0.063029334,0.05957034,-0.7463853,0,0,1
621,-0.38120797,-0.70275944,-1.747971,1,0,1
622,-0.4443006,-2.1962216,-2.8938506,1,0,1
623,-0.32524148,-5.4998183,-3.464224,0,0,1
624,-0.771979,-9.439353,-3.212973,1,0,1
625,0.53494793,9.020474,13.017038,0,0,1
626,0.2748463,4.8896837,9.477864,0,0,1
627,0.68893385,4.05824,8.034758,1,0,1
628,0.6238347,3.9214764,6.6975074,0,0,1
629,0.39332297,2.9770935,5.5052485,0,0,1
630,-0.2465775,3.101113,3.8434455,0,0,1
631,-0.31162298,3.5899339,3.5821953,0,0,1
632,-0.36339802,3.752315,3.297802,1,0,1
633,-0.2888214,3.539612,2.8816254,0,0,1
634,-0.11990493,3.0031574,2.134843,0,0,1
635,0.09638121,2.248005,1.489359,0,0,1
636,-0.13233992,1.3185153,0.94022954,0,0,1
637,-0.43834957,0.56361437,0.32757503,1,0,1
638,-0.5335518,0.7170742,0.07542673,1,0,1
639,-0.21460797,0.7059895,-0.20737904,0,0,1
640,0.028848514,0.6387803,-0.29799718,0,0,1
641,0.018784992,0.11243434,-0.009306047,0,0,1
642,-0.046780515,0.4202539,0.585388,0,0,1
643,-0.05754798,2.003548,1.381587,0,0,1
644,-0.099075325,2.5645857,1.3890222,0,0,1
645,0.018634204,2.1721208,0.8017828,0,0,1
646,-0.24420887,1.06155,-0.42669228,0,0,1
647,-0.4694011,-0.22345035,-1.7672168,1,0,1
648,-0.37297535,-2.4877074,-2.8299556,0,0,1
649,-0.31406403,-4.2908196,-3.0949745,0,0,1
650,-0.31220958,6.188592,10.595954,0,0,1
651,0.3508525,5.3675117,8.85662,0,0,1
652,0.63919824,4.94404,7.219765,0,0,1
653,0.32065868,3.0488517,5.1348166,0,0,1
654,-0.5119951,4.1348534,3.493883,0,0,1
655,-0.44662824,6.217414,4.345915,1,1,1
656,-0.28724745,6.3367796,4.6915607,0,0,1
657,0.0066014864,5.718527,4.302041,0,0,1
658,-0.08081246,4.120151,3.5899193,0,0,1
659,0.016081488,2.735943,2.5149174,0,0,1
660,-0.26192212,2.4442158,1.676053,1,0,1
661,-0.26320145,1.8616885,1.0999337,0,0,1
662,-0.06183509,1.2510796,0.9583756,0,0,1
663,0.09459421,1.2021408,1.2442737,0,0,1
664,0.09570586,1.2973434,1.3124107,0,0,1
665,-0.30931097,2.2263043,1.2745047,1,0,1
666,-0.18497418,2.2232208,0.7404617,0,0,1
667,-0.2276692,0.7065071,-0.28794232,0,0,1
668,-0.63951576,-0.7405031,-1.5472106,0,0,1
669,-0.65731204,-1.8847945,-2.8507264,0,0,1
670,-0.21974462,-2.1504722,-3.108764,0,0,1
671,-0.8020461,-4.9994597,-1.92017,1,0,1
672,1.5781242,6.879357,16.902014,1,0,1
673,0.615477,8.533017,14.789742,0,0,1
674,0.5299496,6.4208317,10.720063,0,0,1
675,0.3015799,5.509661,8.50026,0,0,1
676,0.3347219,4.982678,6.610633,0,0,1
677,0.080876425,2.9648802,4.3459225,0,0,1
678,-0.534281,3.4434087,3.0644913,0,0,1
679,-0.55551404,5.489221,4.3422313,1,1,1
680,-0.02997822,7.8463516,6.5200586,0,0,1
681,-0.3017326,1.591455,-0.4821994,0,0,1
682,-0.42760822,0.68164474,-1.127686,0,0,1
683,-0.59480673,-0.3112219,-1.7614855,0,0,1
684,-0.59113616,-0.5095008,-2.2124314,1,0,1
685,-0.65462786,0.4861421,-1.9520582,1,0,1
686,-0.7113291,0.40422162,-0.053719256,1,0,1
687,1.4120629,9.035015,16.282097,0,0,1
688,0.44592613,6.6597795,12.988487,0,0,1
689,0.80222726,4.357702,8.481563,0,0,1
690,0.51576877,3.7604985,6.7992287,0,0,1
691,0.49786407,3.907425,5.399627,0,0,1
692,-0.044098694,2.8813322,3.440001,0,0,1
693,-0.30303565,4.5760684,3.933756,0,0,1
694,-0.22512172,9.945134,7.6596136,0,0,1
695,-0.014384779,9.615722,7.8972497,0,0,1
696,-0.5779338,2.261894,-1.363966,1,0,1
697,-0.50947213,4.599583,0.3503652,1,0,1
698,-0.61549485,5.5854244,3.416216,1,0,1
699,-1.8396255,8.938715,15.850272,0,0,1
700,0.42376962,5.851973,12.121863,0,0,1
701,-0.04930756,3.9531946,4.814088,0,0,1
702,-0.44153166,4.003015,3.0257115,1,0,1
703,-0.22116655,5.652043,4.5233846,0,0,1
704,-0.14115877,8.866249,7.0094643,0,0,1
705,-0.10967902,9.367343,7.304909,0,0,1
706,-0.10659491,5.4749727,3.345562,0,0,1
707,0.023978781,3.8356462,2.304343,0,0,1
708,-0.24231346,5.852049,0.91952026,0,0,1
709,-0.5868049,7.2956147,4.3090615,1,0,1
710,-0.83398134,7.8583403,7.7793856,1,0,1
711,-1.3890661,9.0349455,15.560427,0,0,1
712,1.5473504,7.57294,12.930933,0,0,1
713,-0.29069594,5.568217,4.1580744,0,0,1
714,-0.3389914,7.271883,5.744316,0,0,1
715,-0.22562237,9.403996,7.24572,0,0,1
716,-0.14211635,5.4664903,2.5282595,0,0,1
717,-0.19150306,3.8408244,1.4521359,0,0,1
718,-0.32744023,7.1384606,2.1622686,0,0,1
719,-0.4889751,9.912989,7.1769876,0,0,1
720,-0.5865109,19.350704,16.93898,1,0,1
721,0.26067117,10.808367,16.24419,0,0,1
722,1.6543688,9.266269,12.768702,0,0,1
723,0.47471905,6.804175,7.7568264,0,0,1
724,-0.098834805,5.1869416,4.219933,0,0,1
725,-0.28708687,7.5411544,5.858666,0,0,1
726,-0.27093214,10.779168,8.890364,0,0,1
727,-0.23923121,10.992597,8.167161,0,0,1
728,0.060250435,2.9259965,-0.17555133,0,0,1
729,-0.09971197,1.8159769,-0.90928876,0,0,1
730,-0.12843415,2.0876637,-0.67141306,0,0,1
731,-0.19298968,2.6893623,-0.15968016,0,0,1
732,-0.46427923,3.0203223,0.007239703,1,0,1
733,-0.59322184,3.3010097,0.5555321,1,0,1
734,-0.48948428,3.9307404,0.8256152,1,0,1
735,-0.5761239,4.655637,1.1361092,1,0,1
736,-0.5531125,5.2186112,1.3543727,1,0,1
737,-0.40698636,4.8914375,1.0854,1,0,1
738,-0.38790366,7.3421745,3.115429,0,0,1
739,-0.2716139,14.896786,12.393597,0,0,1
740,-0.60694945,67.752846,46.479736,0,0,1
741,0.4015532,6.6634674,18.61431,0,0,1
742,2.0517378,11.152422,15.867823,0,0,1
743,0.9394036,8.257544,10.773955,0,0,1
744,-0.34819868,6.183317,6.3901944,0,0,1
745,-0.10426247,5.87869,3.9371393,0,0,1
746,-0.40240884,6.812651,5.365755,0,0,1
747,-0.23275265,11.414455,8.778233,0,0,1
748,-0.24988128,4.7484274,0.71541154,0,0,1
749,-0.22881883,4.3868985,0.013114779,1,0,1
750,-0.24491882,2.9615388,-0.75443107,0,0,1
751,-0.21092735,1.687533,-1.4217669,0,0,1
752,-0.31124586,1.9428515,-1.177444,0,0,1
753,-0.23532781,3.2950134,-0.22194804,0,0,1
754,-0.3868037,4.4096212,0.8125194,0,0,1
755,-0.5215988,6.759166,3.3539767,1,0,1
756,-0.47291076,6.3997035,3.107358,1,0,1
757,-0.29586828,5.4368463,2.1746445,1,0,1
758,-0.16389383,7.672539,3.8573787,0,0,1
759,-0.09363098,25.631618,20.697092,0,0,1
760,-0.112079345,26520.178,104.652534,0,0,1
761,0.037751485,12.136948,17.472864,0,0,1
762,3.0749788,11.086712,12.386845,0,0,1
763,-0.0090204505,6.147234,3.880649,0,0,1
764,-0.19362795,7.478556,5.5897055,0,0,1
765,-0.20794073,10.262468,7.929362,0,0,1
766,-0.08384936,11.05761,7.6224036,0,0,1
767,-0.030389791,3.391351,-0.018731017,0,0,1
768,-0.02798907,3.4178922,-0.40838692,0,0,1
769,-0.15897675,2.9270997,-0.732181,0,0,1
770,-0.25637117,2.812094,-1.00524,0,0,1
771,-0.4603391,2.97678,-1.3247149,1,0,1
772,-0.45540515,4.459242,0.32186374,1,0,1
773,-0.43346244,5.8779893,1.7471083,1,0,1
774,-0.42504907,6.412071,3.564936,1,0,1
775,-0.27435195,5.5167627,3.1067097,1,0,1
776,0.023250988,4.5042057,2.0229177,0,0,1
777,0.16828129,6.280683,3.6403532,0,0,1
778,-0.07072852,30.41102,18.56519,0,0,1
779,-0.20443636,19.313856,125.052986,0,0,1
780,-1.0693376,4.9765396,16.38035,0,0,1
781,1.2385386,10.159423,13.412809,0,0,1
782,-0.03443248,6.2776995,3.8047936,0,0,1
783,-0.2426997,7.5727386,5.3330145,0,0,1
784,-0.14532569,9.739769,7.325033,0,0,1
785,-0.07016781,10.607547,6.946016,0,0,1
786,-0.1156173,2.5405445,-0.96285474,0,0,1
787,-0.0760208,1.8637226,-1.6950389,0,0,1
788,-0.22511949,1.040833,-2.0579631,0,0,1
789,-0.12865166,1.8032451,-1.7486235,0,0,1
790,-0.2580872,2.8774765,-0.7537754,0,0,1
791,-0.43635,4.151694,0.23086575,1,0,1
792,-0.31581956,4.9241967,1.4649795,1,0,1
793,-0.15481196,5.073808,2.235121,0,0,1
794,-0.17146192,4.88924,2.158982,1,0,1
795,-0.14675453,4.202217,1.9749371,0,0,1
796,-0.030089196,3.1600904,1.3319257,0,0,1
797,0.032356985,2.570933,0.8929061,0,0,1
798,0.15032244,4.4722147,3.0956938,0,0,1
799,-0.12845053,38.913273,17.612823,0,0,1
800,-1.4150586,-2.4776242,823.403,0,0,1
801,-0.92164093,3.8309693,13.797837,0,0,1
802,0.9998743,6.4322963,3.986384,0,0,1
803,-0.35008085,5.3277774,2.7221344,0,0,1
804,-0.08273268,7.123462,4.3438377,0,0,1
805,-0.24567963,7.908654,5.510874,0,0,1
806,-0.17600554,9.564999,7.1070495,0,0,1
807,-0.13840531,2.7343483,-0.41082636,0,0,1
808,-0.07636172,1.5583688,-1.5201039,0,0,1
809,-0.3497738,0.74285173,-1.977801,0,0,1
810,-0.71929616,0.8972485,-2.5008192,1,0,1
811,-0.5920528,1.3851352,-2.37305,1,0,1
812,-0.32640573,2.0005927,-1.76912,0,0,1
813,-0.14814472,2.8122728,-0.8191393,0,0,1
814,-0.2613742,1.2400649,-0.06964057,0,0,1
815,-0.016193688,5.538573,3.9816806,0,0,1
816,0.25045612,66.29255,21.790873,0,0,1
817,-0.15069188,-2.2845192,-225.7759,0,0,1
818,1.9748423,0.5615336,9.970832,0,0,1
819,0.31409717,5.522592,6.3780546,0,0,1
820,1.4090009,3.9097176,0.42273885,0,0,1
821,-0.48019776,2.5242264,0.007737384,0,0,1
822,-0.06021839,5.4443073,2.4412007,0,0,1
823,-0.14167482,8.044607,4.7717614,0,0,1
824,-0.49243787,10.049947,7.1457024,0,0,1
825,-0.31381536,9.694884,6.7924023,1,1,1
826,-0.22244743,3.179664,0.38518992,1,0,1
827,-0.23946358,2.2770755,-0.4892771,0,0,1
828,-0.9457557,1.1352769,-2.107049,0,0,1
829,-0.52814335,1.4274588,-2.3257816,1,0,1
830,-0.28209317,1.9104614,-2.0646129,0,0,1
831,-0.18857327,2.3672698,-1.5812947,0,0,1
832,-0.2660192,2.434325,-1.0573355,0,0,1
833,-0.06759451,4.99692,2.9937387,0,0,1
834,-0.033693075,17.098822,13.685266,0,0,1
835,3.6375692,-2.5716043,6.09144,0,0,1
836,1.1403927,0.9124625,2.086423,0,0,1
837,0.34938297,0.22108054,-2.5184371,0,0,1
838,-0.22727877,2.090527,-0.6771253,0,0,1
839,-0.04718106,5.9193916,2.5272639,0,0,1
840,-0.32024315,11.104934,8.122951,0,0,1
841,-0.18124557,9.408815,6.5510387,0,0,1
842,-0.25720432,2.9945562,0.15967886,0,0,1
843,-0.79653835,3.4333594,0.11187723,1,0,1
844,-0.80316174,2.9313443,-0.52418774,1,0,1
845,-0.6315003,2.3661826,-1.1431557,0,0,1
846,-0.20077898,1.4405913,-2.6088545,0,0,1
847,-0.36062178,0.90873533,-2.3248453,0,0,1
848,-0.2752703,0.7537018,-1.7666023,1,0,1
849,-0.19990526,0.6275736,-1.4358974,0,0,1
850,-0.21015534,1.1681209,-0.40744364,0,0,1
851,-0.34870517,2.515668,2.3009505,1,0,1
852,2.410269,-1.6253765,2.8079526,0,0,1
853,-1.8610413,-2.564076,-0.83142287,0,0,1
854,-0.3590226,-2.1897159,-4.0744805,0,0,1
855,-0.050111268,1.9765408,-0.89918596,0,0,1
856,-0.22587381,5.6686788,2.4159896,0,0,1
857,-0.22320989,10.802562,7.780381,0,0,1
858,-0.07224245,10.395284,7.6925855,0,0,1
859,-0.29212758,1.7957457,-1.1143743,0,0,1
860,-0.2964734,2.878961,-0.29776984,0,0,1
861,-0.27969825,2.5501459,-0.4291556,0,0,1
862,-0.13844378,-0.14605074,-2.5901203,0,0,1
863,-0.25743607,-0.40767235,-2.729421,0,0,1
864,-0.2823131,-0.736942,-2.3058178,1,0,1
865,-0.24422818,-0.3503472,-1.8220851,0,0,1
866,-0.22879197,0.59295464,-0.96105707,1,0,1
867,-0.08184062,1.8624942,0.38383907,0,0,1
868,-0.08043369,3.9185715,2.8526595,0,0,1
869,-0.71460426,-3.871648,-4.883943,0,0,1
870,-0.12605602,2.0607574,-0.8024483,0,0,1
871,-0.037524812,8.739364,6.4971275,0,0,1
872,-0.21836801,2.2227497,-1.2330147,0,0,1
873,-0.40716645,2.0173638,-1.2834321,0,0,1
874,-0.07687712,2.176331,-0.34763816,0,0,1
875,-0.19189925,2.073634,-0.17608322,0,0,1
876,-0.27401584,1.2748779,-0.83136904,0,0,1
877,-0.0031059443,-1.9044802,-2.9812977,0,0,1
878,-0.061125822,-2.8422155,-4.2234187,0,0,1
879,-0.13921756,-0.21640204,-1.4058051,0,0,1
880,0.033141125,3.6818018,2.3285284,0,0,1
881,-0.7623373,-3.4734318,-1.4961197,0,0,1
882,0.25572774,2.6032834,0.049201995,0,0,1
883,-0.33868167,7.698699,4.943581,0,0,1
884,-0.009427481,7.2771616,5.3583283,0,0,1
885,-0.34097517,1.3258766,-0.59255034,0,0,1
886,-0.5878138,3.189773,-0.56293005,0,0,1
887,-0.29436392,3.6206667,0.18052655,0,0,1
888,-0.24347422,2.6568203,0.064630546,0,0,1
889,-0.14767234,1.4054769,-0.52927667,0,0,1
890,-0.10268797,0.24613802,-1.5442072,0,0,1
891,0.018338075,-4.5982876,-5.793778,0,0,1
892,0.115905434,-5.1584554,-6.0726757,0,0,1
893,-0.065589465,-4.6392803,-5.8022285,0,0,1
894,-0.33231997,-3.7806015,-2.0692654,0,0,1
895,0.14179172,-4.2861524,-2.9028888,0,0,1
896,0.35903913,3.8196406,1.4848617,0,0,1
897,-0.29644832,7.6846128,5.3992186,0,0,1
898,-0.21360628,6.87883,5.3553367,0,0,1
899,0.14773348,1.2725567,-0.69639397,0,0,1
900,-0.33268434,2.5984323,-0.35374472,0,0,1
901,-0.32289326,4.907666,0.8253221,0,0,1
902,-0.12487839,4.229329,0.92136,0,0,1
903,-0.02546175,-4.965624,-5.548933,0,0,1
904,-0.098267525,-4.9544744,-4.5400076,0,0,1
905,-0.06407484,-3.5945044,-1.8478795,0,0,1
906,-0.300376,-6.875195,-4.271909,0,0,1
907,-0.4140987,5.4634714,2.8063247,0,0,1
908,-0.2541514,8.597312,6.1706495,0,0,1
909,-0.19507177,7.8000484,5.888919,0,0,1
910,0.55986005,2.3606584,-0.2871875,0,0,1
911,-0.28846678,3.8615646,0.18924144,0,0,1
912,-0.1300354,-3.4910994,-2.2937667,0,0,1
913,0.018750992,-3.3033519,0.47881994,0,0,1
914,1.5584327,-5.3289633,-4.0834217,0,0,1
915,-0.52895254,-5.5659246,-3.9608152,0,0,1
916,-0.32464862,-4.7881565,-2.8624437,0,0,1
917,0.3339612,-1.5214018,-1.1845123,0,0,1
918,-0.36843136,2.7493815,1.5702732,0,0,1
919,-0.021404002,9.497717,7.18833,0,0,1
920,-0.2563284,5.153483,1.8267686,0,0,1
921,-0.03743121,1.4802673,-1.5441538,0,0,1
922,0.014708093,1.2086159,-1.8491596,0,0,1
923,-0.28265613,-0.21182638,-0.12243923,1,0,1
924,-0.45251518,10.635238,8.768445,0,0,1
925,-0.10019163,10.314026,6.598506,0,0,1
926,0.61362505,7.726328,4.1588545,0,0,1
927,-0.3121759,4.307406,1.3622203,0,0,1
928,0.12847558,-1.2571273,-3.4612968,0,0,1
929,-0.04014263,-1.1368728,-2.8472786,0,0,1
930,-0.08275056,-0.7038628,-2.4666822,0,0,1
931,-0.06745893,-1.020684,-2.5608315,0,0,1
932,-0.18257865,-1.6276205,-2.7923417,0,0,1
933,-0.2527856,-1.6160729,-2.607261,1,0,1
934,-0.3095318,-1.1574535,-2.1840215,1,0,1
935,-0.36656523,-1.4735001,-1.8527695,1,0,1
936,-0.37467647,-1.3314639,-1.2238337,1,0,1
937,-0.007715807,-1.9904745,-3.547502,0,0,1
938,-0.031692713,-1.7625072,-2.931098,0,0,1
939,-0.10485648,-1.7626249,-2.516185,0,0,1
940,-0.23299775,-1.5526996,-2.6043522,0,0,1
941,-0.25579128,-2.3823962,-2.8683999,0,0,1
942,-0.22812124,-2.4890573,-2.109629,0,0,1
943,-0.25218275,-1.3869381,-1.3869752,0,0,1
944,-0.12128387,-2.241269,-1.1536145,0,0,1
945,-0.11738267,-2.4041991,-1.3821328,0,0,1
946,-0.07277761,-2.3221834,-1.8103968,0,0,1
947,-0.14141083,-3.0922782,-2.2404475,0,0,1
948,-0.023350216,-2.7286181,-0.7180777,0,0,1
949,-0.12507752,-2.8271818,-1.1153228,0,0,1
950,0.019035563,-3.3905358,-1.2034537,0,0,1
951,0.0649573,-3.9006426,-1.5923837,0,0,1
952,-0.19261014,-3.7355142,-1.383429,0,0,1
953,0.19624634,-4.7826085,-1.3811932,0,0,1
954,0.1671328,-2.8778453,-2.2732284,0,0,1
955,-0.16534843,-2.3305235,-3.5742424,0,0,1
956,-1.1805681,-25.4406,0.15450707,0,0,1
957,-1.0326937,-18.144579,-3.009023,1,1,1
958,0.7570391,2.2806764,6.2507052,0,0,1
959,0.799955,-4.3013415,5.9239044,0,0,1
960,-0.06432462,-2.6242087,5.6757812,0,0,1
961,-0.41484624,-1.7116053,4.0601625,0,0,1
962,-0.3464324,-6.394234,0.38227403,0,0,1
963,-0.40142605,-6.6340294,-2.1254692,0,0,1
964,-0.61211777,-6.511537,-4.2607503,1,0,1
965,-0.51157707,-6.7009263,-5.50335,0,0,1
966,-0.27260387,-8.565549,-6.449931,0,0,1
967,-0.6691002,-10.850545,-6.8827405,0,0,1
968,-6.990464,-12.468655,-6.882668,0,0,1
969,-2.5731847,-17.997501,-6.5445485,0,0,1
970,-1.2992811,-23.696623,-5.6453447,1,1,1
971,-0.65582436,1.0262469,8.595385,0,0,1
972,0.5264517,2.8510554,7.657508,0,0,1
973,0.64471287,4.051125,7.118163,0,0,1
974,0.064869046,3.0908668,5.805129,0,0,1
975,-0.24340609,1.960998,4.1421847,0,0,1
976,0.0024725883,1.0724047,1.920797,0,0,1
977,-0.07639941,0.6029365,-0.48535106,0,0,1
978,-0.19876468,-0.685278,-2.9365077,0,0,1
979,-0.30652592,-2.1810668,-4.6868362,0,0,1
980,-0.100415654,-4.6758533,-5.9239073,0,0,1
981,-0.2911551,-6.5206223,-6.2823,0,0,1
982,-1.8626448,-6.424699,-5.7110267,0,0,1
983,-1.5230628,-6.610965,-4.8531494,1,0,1
984,-1.1078798,-7.0518265,-4.4428825,1,0,1
985,-0.804217,-8.734978,-5.1994896,0,0,1
986,-0.9486915,-11.4586935,-5.6501136,1,1,1
987,-0.801752,-14.099223,-5.3258333,1,1,1
988,-1.1382271,-13.533562,-4.7497735,1,1,1
989,-1.2326276,-10.96537,-3.9279852,1,1,1
990,-0.62470186,-10.850052,-4.62257,0,0,1
991,0.0053337454,4.5056763,11.490317,0,0,1
992,0.39227715,3.8045988,9.926904,0,0,1
993,0.5841584,4.928582,8.826721,0,0,1
994,0.64834005,5.346812,7.8420987,0,0,1
995,0.46156538,4.057251,6.5454936,0,0,1
996,-0.0010718871,2.5932493,4.8371134,0,0,1
997,0.03364459,2.565481,2.7078261,0,0,1
998,-0.031290967,1.0199475,-1.1706781,0,0,1
999,-0.123427585,-0.36843956,-2.5912042,0,0,1
1000,-0.25235063,-2.178857,-3.6037085,0,0,1
1001,-0.31271967,-3.1140249,-3.9070787,0,0,1
1002,-0.54361004,-2.7035453,-3.4710803,0,0,1
1003,-0.6330022,-3.5588326,-3.1267986,1,0,1
1004,-0.37114027,-4.676286,-3.9919863,0,0,1
1005,-0.54765874,-6.2256203,-4.574428,0,0,1
1006,-0.6427928,-5.833566,-4.8382564,1,0,1
1007,-0.8109411,-4.033384,-4.8547525,1,0,1
1008,-0.7117734,-5.378361,-5.173434,1,0,1
1009,-0.5334977,-9.115728,-5.8946476,1,1,1
1010,-0.67490226,-14.719391,-7.242133,1,1,1
1011,4.6406317,8.972755,13.316786,0,0,1
1012,0.5002402,7.1038203,11.86421,0,0,1
1013,0.33881631,5.369674,10.266973,0,0,1
1014,0.45931652,5.4420614,8.889866,1,0,1
1015,0.4819451,5.8472314,7.990552,0,0,1
1016,0.47868884,4.5778646,6.952911,0,0,1
1017,0.07902827,3.565504,5.5239806,0,0,1
1018,-0.008484933,3.4785097,2.161749,0,0,1
1019,0.012642931,2.621124,1.0760732,0,0,1
1020,-0.08126349,1.6570957,0.12264178,0,0,1
1021,-0.24403372,0.0022667246,-0.66624767,0,0,1
1022,-0.3641192,-1.0578079,-1.1437656,0,0,1
1023,-0.45148286,-0.50252706,-1.0784516,0,0,1
1024,-0.95313436,0.36051688,-0.7049342,1,0,1
1025,-0.49740034,-0.16118692,-1.1985731,0,0,1
1026,0.02031836,-1.1944022,-2.0641336,0,0,1
1027,-0.19934846,-2.2019477,-2.9293854,0,0,1
1028,-0.545197,-1.5089958,-3.7064247,1,0,1
1029,-0.6372625,-0.8200984,-4.1916685,1,0,1
1030,-0.70619524,-1.5144445,-4.677354,1,0,1
1031,-0.5963468,-2.7297037,-5.2976084,1,0,1
1032,-0.4913366,-5.3084116,-5.9819846,1,0,1
1033,-0.5647814,-11.227442,-6.429172,1,1,1
1034,-0.23645133,7.2433796,13.807048,0,0,1
1035,-0.20254558,8.816462,12.412654,0,0,1
1036,0.49992558,6.417984,10.206,1,0,1
1037,0.4745671,5.3371334,8.390179,0,0,1
1038,0.49477783,4.886834,7.551031,1,0,1
1039,0.3224858,4.3759995,7.021792,1,0,1
